,handle,user_rating,skill_strings,skill_math,skill_implementation,skill_data structures,skill_dp,skill_constructive algorithms,skill_graphs,skill_geometry,contest_id,problem_index,problem_name,rating,is_strings,is_math,is_implementation,is_data structures,is_dp,is_constructive algorithms,is_graphs,is_geometry,is_solved
388,IstiakAhmedSifat,1334,0.08354705867796654,0.2698513451535292,0.4724327378791399,0.026527673854124023,0.041530129098707506,0.08263734582521555,0.0067509825818799106,0.016722726929426845,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
389,IstiakAhmedSifat,1334,0.08354705867796654,0.2698513451535292,0.4724327378791399,0.026527673854124023,0.041530129098707506,0.08263734582521555,0.0067509825818799106,0.016722726929426845,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
390,IstiakAhmedSifat,1334,0.08354705867796654,0.2698513451535292,0.4724327378791399,0.026527673854124023,0.041530129098707506,0.08263734582521555,0.0067509825818799106,0.016722726929426845,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
391,IstiakAhmedSifat,1334,0.08354705867796654,0.2698513451535292,0.4724327378791399,0.026527673854124023,0.041530129098707506,0.08263734582521555,0.0067509825818799106,0.016722726929426845,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
392,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
393,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,0
394,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,0
395,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,0
396,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
397,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
398,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
399,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
400,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,1
401,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,0
402,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,0
403,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,0
404,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
405,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
406,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
407,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
408,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1208,A,XORinacci,900,0,1,0,0,0,0,0,0,0
409,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1208,B,Uniqueness,1500,0,0,1,0,0,0,0,0,0
410,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1208,C,Magic Grid,1800,0,0,0,0,0,1,0,0,0
411,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1208,D,Restore Permutation,1900,0,0,1,1,0,0,0,0,0
412,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1208,E,Let Them Slide,2200,0,0,1,1,0,0,0,0,0
413,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1208,F,Bits And Pieces,2600,0,0,0,0,1,0,0,0,0
414,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1208,G,Polygons,2700,0,1,0,0,0,0,0,0,0
415,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1208,H,Red Blue Tree,3500,0,0,1,1,0,0,0,0,0
416,MiFaFaOvO,3681,0.03941379537624912,0.1974963005155248,0.05219459047661286,0.19000114719348918,0.19003089468096407,0.1327502604048036,0.17229198709890908,0.025821024253442047,1214,A,Optimal Currency Exchange,1300,0,1,0,0,0,0,0,0,1
417,MiFaFaOvO,3681,0.03941379537624912,0.1974963005155248,0.05219459047661286,0.19000114719348918,0.19003089468096407,0.1327502604048036,0.17229198709890908,0.025821024253442047,1214,B,Badges,1100,0,1,0,0,0,0,0,0,1
418,MiFaFaOvO,3681,0.03941379537624912,0.1974963005155248,0.05219459047661286,0.19000114719348918,0.19003089468096407,0.1327502604048036,0.17229198709890908,0.025821024253442047,1214,C,Bad Sequence,1200,0,0,0,1,0,0,0,0,1
419,MiFaFaOvO,3681,0.03941379537624912,0.1974963005155248,0.05219459047661286,0.19000114719348918,0.19003089468096407,0.1327502604048036,0.17229198709890908,0.025821024253442047,1214,D,Treasure Island,1800,0,0,0,0,1,0,0,0,1
420,MiFaFaOvO,3681,0.03941379537624912,0.1974963005155248,0.05219459047661286,0.19000114719348918,0.19003089468096407,0.1327502604048036,0.17229198709890908,0.025821024253442047,1214,E,Petya and Construction Set,2000,0,1,0,0,0,1,1,0,1
421,MiFaFaOvO,3681,0.03941379537624912,0.1974963005155248,0.05219459047661286,0.19000114719348918,0.19003089468096407,0.1327502604048036,0.17229198709890908,0.025821024253442047,1214,F,Employment,2700,0,0,0,0,0,0,0,0,1
422,MiFaFaOvO,3681,0.03941379537624912,0.1974963005155248,0.05219459047661286,0.19000114719348918,0.19003089468096407,0.1327502604048036,0.17229198709890908,0.025821024253442047,1214,G,Feeling Good,3100,0,0,0,1,0,0,0,0,1
423,MiFaFaOvO,3681,0.03941379537624912,0.1974963005155248,0.05219459047661286,0.19000114719348918,0.19003089468096407,0.1327502604048036,0.17229198709890908,0.025821024253442047,1214,H,Tiles Placement,2700,0,0,0,0,0,1,0,0,1
424,tlwpdus,2682,0.04102301508737677,0.14833817009081807,0.09880189783111827,0.11917765139773001,0.279725294165156,0.16748065911442678,0.10133615332538554,0.044117158987986335,1214,A,Optimal Currency Exchange,1300,0,1,0,0,0,0,0,0,1
425,tlwpdus,2682,0.04102301508737677,0.14833817009081807,0.09880189783111827,0.11917765139773001,0.279725294165156,0.16748065911442678,0.10133615332538554,0.044117158987986335,1214,B,Badges,1100,0,1,0,0,0,0,0,0,1
426,tlwpdus,2682,0.04102301508737677,0.14833817009081807,0.09880189783111827,0.11917765139773001,0.279725294165156,0.16748065911442678,0.10133615332538554,0.044117158987986335,1214,C,Bad Sequence,1200,0,0,0,1,0,0,0,0,1
427,tlwpdus,2682,0.04102301508737677,0.14833817009081807,0.09880189783111827,0.11917765139773001,0.279725294165156,0.16748065911442678,0.10133615332538554,0.044117158987986335,1214,D,Treasure Island,1800,0,0,0,0,1,0,0,0,1
428,tlwpdus,2682,0.04102301508737677,0.14833817009081807,0.09880189783111827,0.11917765139773001,0.279725294165156,0.16748065911442678,0.10133615332538554,0.044117158987986335,1214,E,Petya and Construction Set,2000,0,1,0,0,0,1,1,0,1
429,tlwpdus,2682,0.04102301508737677,0.14833817009081807,0.09880189783111827,0.11917765139773001,0.279725294165156,0.16748065911442678,0.10133615332538554,0.044117158987986335,1214,F,Employment,2700,0,0,0,0,0,0,0,0,1
430,tlwpdus,2682,0.04102301508737677,0.14833817009081807,0.09880189783111827,0.11917765139773001,0.279725294165156,0.16748065911442678,0.10133615332538554,0.044117158987986335,1214,G,Feeling Good,3100,0,0,0,1,0,0,0,0,0
431,tlwpdus,2682,0.04102301508737677,0.14833817009081807,0.09880189783111827,0.11917765139773001,0.279725294165156,0.16748065911442678,0.10133615332538554,0.044117158987986335,1214,H,Tiles Placement,2700,0,0,0,0,0,1,0,0,0
432,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1214,A,Optimal Currency Exchange,1300,0,1,0,0,0,0,0,0,1
433,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1214,B,Badges,1100,0,1,0,0,0,0,0,0,1
434,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1214,C,Bad Sequence,1200,0,0,0,1,0,0,0,0,1
435,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1214,D,Treasure Island,1800,0,0,0,0,1,0,0,0,1
436,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1214,E,Petya and Construction Set,2000,0,1,0,0,0,1,1,0,1
437,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1214,F,Employment,2700,0,0,0,0,0,0,0,0,0
438,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1214,G,Feeling Good,3100,0,0,0,1,0,0,0,0,0
439,lrvideckis,2107,0.04313765097988672,0.16474249016230574,0.10101459609322055,0.21224452181437303,0.20864142910146205,0.12727994057698497,0.11899848087235262,0.02394089039940585,1214,H,Tiles Placement,2700,0,0,0,0,0,1,0,0,1
440,antontrygubO_o,2462,0.04214942926547053,0.24862893554464435,0.07601252645674904,0.10243868207729782,0.16809713517881414,0.2274684216551837,0.09183033857581814,0.04337453124602005,1214,A,Optimal Currency Exchange,1300,0,1,0,0,0,0,0,0,1
441,antontrygubO_o,2462,0.04214942926547053,0.24862893554464435,0.07601252645674904,0.10243868207729782,0.16809713517881414,0.2274684216551837,0.09183033857581814,0.04337453124602005,1214,B,Badges,1100,0,1,0,0,0,0,0,0,1
442,antontrygubO_o,2462,0.04214942926547053,0.24862893554464435,0.07601252645674904,0.10243868207729782,0.16809713517881414,0.2274684216551837,0.09183033857581814,0.04337453124602005,1214,C,Bad Sequence,1200,0,0,0,1,0,0,0,0,1
443,antontrygubO_o,2462,0.04214942926547053,0.24862893554464435,0.07601252645674904,0.10243868207729782,0.16809713517881414,0.2274684216551837,0.09183033857581814,0.04337453124602005,1214,D,Treasure Island,1800,0,0,0,0,1,0,0,0,1
444,antontrygubO_o,2462,0.04214942926547053,0.24862893554464435,0.07601252645674904,0.10243868207729782,0.16809713517881414,0.2274684216551837,0.09183033857581814,0.04337453124602005,1214,E,Petya and Construction Set,2000,0,1,0,0,0,1,1,0,1
445,antontrygubO_o,2462,0.04214942926547053,0.24862893554464435,0.07601252645674904,0.10243868207729782,0.16809713517881414,0.2274684216551837,0.09183033857581814,0.04337453124602005,1214,F,Employment,2700,0,0,0,0,0,0,0,0,0
446,antontrygubO_o,2462,0.04214942926547053,0.24862893554464435,0.07601252645674904,0.10243868207729782,0.16809713517881414,0.2274684216551837,0.09183033857581814,0.04337453124602005,1214,G,Feeling Good,3100,0,0,0,1,0,0,0,0,0
447,antontrygubO_o,2462,0.04214942926547053,0.24862893554464435,0.07601252645674904,0.10243868207729782,0.16809713517881414,0.2274684216551837,0.09183033857581814,0.04337453124602005,1214,H,Tiles Placement,2700,0,0,0,0,0,1,0,0,1
448,gisp_zjz,2850,0.044172231166982004,0.2807156442362337,0.0610748661430685,0.07095036336621302,0.17197352443230265,0.1555992963141808,0.19732348614920078,0.01819058819181579,1214,A,Optimal Currency Exchange,1300,0,1,0,0,0,0,0,0,1
449,gisp_zjz,2850,0.044172231166982004,0.2807156442362337,0.0610748661430685,0.07095036336621302,0.17197352443230265,0.1555992963141808,0.19732348614920078,0.01819058819181579,1214,B,Badges,1100,0,1,0,0,0,0,0,0,1
450,gisp_zjz,2850,0.044172231166982004,0.2807156442362337,0.0610748661430685,0.07095036336621302,0.17197352443230265,0.1555992963141808,0.19732348614920078,0.01819058819181579,1214,C,Bad Sequence,1200,0,0,0,1,0,0,0,0,1
451,gisp_zjz,2850,0.044172231166982004,0.2807156442362337,0.0610748661430685,0.07095036336621302,0.17197352443230265,0.1555992963141808,0.19732348614920078,0.01819058819181579,1214,D,Treasure Island,1800,0,0,0,0,1,0,0,0,0
452,gisp_zjz,2850,0.044172231166982004,0.2807156442362337,0.0610748661430685,0.07095036336621302,0.17197352443230265,0.1555992963141808,0.19732348614920078,0.01819058819181579,1214,E,Petya and Construction Set,2000,0,1,0,0,0,1,1,0,1
453,gisp_zjz,2850,0.044172231166982004,0.2807156442362337,0.0610748661430685,0.07095036336621302,0.17197352443230265,0.1555992963141808,0.19732348614920078,0.01819058819181579,1214,F,Employment,2700,0,0,0,0,0,0,0,0,0
454,gisp_zjz,2850,0.044172231166982004,0.2807156442362337,0.0610748661430685,0.07095036336621302,0.17197352443230265,0.1555992963141808,0.19732348614920078,0.01819058819181579,1214,G,Feeling Good,3100,0,0,0,1,0,0,0,0,0
455,gisp_zjz,2850,0.044172231166982004,0.2807156442362337,0.0610748661430685,0.07095036336621302,0.17197352443230265,0.1555992963141808,0.19732348614920078,0.01819058819181579,1214,H,Tiles Placement,2700,0,0,0,0,0,1,0,0,1
456,Arg_007,2269,0.027817236993433657,0.16122414366268417,0.08650191966500662,0.1580510544490054,0.25856182048915644,0.1585974607634952,0.1301565655672959,0.019089798409925206,1214,A,Optimal Currency Exchange,1300,0,1,0,0,0,0,0,0,1
457,Arg_007,2269,0.027817236993433657,0.16122414366268417,0.08650191966500662,0.1580510544490054,0.25856182048915644,0.1585974607634952,0.1301565655672959,0.019089798409925206,1214,B,Badges,1100,0,1,0,0,0,0,0,0,1
458,Arg_007,2269,0.027817236993433657,0.16122414366268417,0.08650191966500662,0.1580510544490054,0.25856182048915644,0.1585974607634952,0.1301565655672959,0.019089798409925206,1214,C,Bad Sequence,1200,0,0,0,1,0,0,0,0,1
459,Arg_007,2269,0.027817236993433657,0.16122414366268417,0.08650191966500662,0.1580510544490054,0.25856182048915644,0.1585974607634952,0.1301565655672959,0.019089798409925206,1214,D,Treasure Island,1800,0,0,0,0,1,0,0,0,1
460,Arg_007,2269,0.027817236993433657,0.16122414366268417,0.08650191966500662,0.1580510544490054,0.25856182048915644,0.1585974607634952,0.1301565655672959,0.019089798409925206,1214,E,Petya and Construction Set,2000,0,1,0,0,0,1,1,0,1
461,Arg_007,2269,0.027817236993433657,0.16122414366268417,0.08650191966500662,0.1580510544490054,0.25856182048915644,0.1585974607634952,0.1301565655672959,0.019089798409925206,1214,F,Employment,2700,0,0,0,0,0,0,0,0,0
462,Arg_007,2269,0.027817236993433657,0.16122414366268417,0.08650191966500662,0.1580510544490054,0.25856182048915644,0.1585974607634952,0.1301565655672959,0.019089798409925206,1214,G,Feeling Good,3100,0,0,0,1,0,0,0,0,0
463,Arg_007,2269,0.027817236993433657,0.16122414366268417,0.08650191966500662,0.1580510544490054,0.25856182048915644,0.1585974607634952,0.1301565655672959,0.019089798409925206,1214,H,Tiles Placement,2700,0,0,0,0,0,1,0,0,0
464,JasonBaby,2168,0.05853821784413818,0.1703780528960098,0.13542379752820144,0.13428894441797495,0.18428481609106076,0.20722873426276772,0.09164188604979716,0.018215550910049762,1214,A,Optimal Currency Exchange,1300,0,1,0,0,0,0,0,0,1
465,JasonBaby,2168,0.05853821784413818,0.1703780528960098,0.13542379752820144,0.13428894441797495,0.18428481609106076,0.20722873426276772,0.09164188604979716,0.018215550910049762,1214,B,Badges,1100,0,1,0,0,0,0,0,0,1
466,JasonBaby,2168,0.05853821784413818,0.1703780528960098,0.13542379752820144,0.13428894441797495,0.18428481609106076,0.20722873426276772,0.09164188604979716,0.018215550910049762,1214,C,Bad Sequence,1200,0,0,0,1,0,0,0,0,1
467,JasonBaby,2168,0.05853821784413818,0.1703780528960098,0.13542379752820144,0.13428894441797495,0.18428481609106076,0.20722873426276772,0.09164188604979716,0.018215550910049762,1214,D,Treasure Island,1800,0,0,0,0,1,0,0,0,0
468,JasonBaby,2168,0.05853821784413818,0.1703780528960098,0.13542379752820144,0.13428894441797495,0.18428481609106076,0.20722873426276772,0.09164188604979716,0.018215550910049762,1214,E,Petya and Construction Set,2000,0,1,0,0,0,1,1,0,1
469,JasonBaby,2168,0.05853821784413818,0.1703780528960098,0.13542379752820144,0.13428894441797495,0.18428481609106076,0.20722873426276772,0.09164188604979716,0.018215550910049762,1214,F,Employment,2700,0,0,0,0,0,0,0,0,0
470,JasonBaby,2168,0.05853821784413818,0.1703780528960098,0.13542379752820144,0.13428894441797495,0.18428481609106076,0.20722873426276772,0.09164188604979716,0.018215550910049762,1214,G,Feeling Good,3100,0,0,0,1,0,0,0,0,0
471,JasonBaby,2168,0.05853821784413818,0.1703780528960098,0.13542379752820144,0.13428894441797495,0.18428481609106076,0.20722873426276772,0.09164188604979716,0.018215550910049762,1214,H,Tiles Placement,2700,0,0,0,0,0,1,0,0,1
472,hos.lyric,2924,0.04559164003943876,0.2740352274250702,0.09176733752908295,0.1341931675533984,0.20594195311137198,0.0782120736192491,0.12393081527135759,0.04632778545102984,1214,A,Optimal Currency Exchange,1300,0,1,0,0,0,0,0,0,1
473,hos.lyric,2924,0.04559164003943876,0.2740352274250702,0.09176733752908295,0.1341931675533984,0.20594195311137198,0.0782120736192491,0.12393081527135759,0.04632778545102984,1214,B,Badges,1100,0,1,0,0,0,0,0,0,1
